"Symbol","Name","Last Trade","Type","Exchange"
"AROMAENT.BO","AROMA ENTERPRISES (INDIA) LTD.","15.37","Stock","BSE"
"BANKBEES.NS","Goldman Sachs Bank BeES ETF","1,735.50","Stock","NSI"
"OMANSH.BO","OMANSH ENTERPRISES LTD","27.10","Stock","BSE"
"CEBBCO.NS","Commercial Engineers & Body Builders Co Ltd","26.15","Stock","NSI"
"CENTUM-EQ.NS","CENTUM ELECTRONICS LIMITED","609.95","Stock","NSI"
"128751BO.BO","Goldman Sachs CPSE ETF","21.80","Mutual Fund","BSE"
"128751.BO","Goldman Sachs CPSE ETF","21.80","Mutual Fund","BSE"
"134597.BO","Reliance Equity Savings Dir Div","10.29","Mutual Fund","BSE"
"BOBSHELL.BO","Bobshell Electrodes Ltd","1.21","Stock","BSE"
"CONEQUE.BO","CONDEQUIP ENGINEERS (INDIA) LT","11.50","Stock","BSE"
"ADIEXRE.BO","Adinath Exim Resources Ltd","14.99","Stock","BSE"
"BALJHOT.BO","BALJ HOT ENT","0.01","Stock","BSE"
"BIRLAERIC-BE.NS","BIRLA ERICSON LTD.","51.35","Stock","NSI"
"127850.BO","BOI AXA Equity Debt Rebalancer Dir Gr","12.60","Mutual Fund","BSE"
"DOLPHINOF.NS","Dolphin Offshore Enterprises India Ltd","135.50","Stock","NSI"
"114984.BO","Motilal Oswal MOSt Shares NASDAQ 100 ETF","287.07","Mutual Fund","BSE"
"121366BO.BO","ICICI Prudential Nifty ETF","85.01","Mutual Fund","BSE"
"114456.BO","Motilal Oswal MOSt Shares Midcap 100 ETF","14.05","Mutual Fund","BSE"
"115744BO.BO","Goldman Sachs Gold BeES ETF","2,520.41","Mutual Fund","BSE"
"115755.BO","Goldman Sachs Infra BeES ETF","303.69","Mutual Fund","BSE"
"121146.BO","R* Shares CNX 100 ETF","84.74","Mutual Fund","BSE"
"HDFCGOLDETF.BO","HDFC Gold ETF","2,570.32","Mutual Fund","BSE"
"IDBIGOLDETFB.BO","IDBI Gold ETF","2,635.79","Mutual Fund","BSE"
"QUANTUMINDEX.BO","Quantum Index ETF","874.40","Mutual Fund","BSE"
"SBISENSEXETF.BO","SBI Sensex ETF","284.38","Mutual Fund","BSE"
"COREEDUTEC-BE.NS","CORE EDUCATION & T INR2","0.00","Stock","NSI"
"BEPL-BE.NS","BHANSAL ENGG POLY LTD-DEP","0.00","Stock","NSI"
"130898.BO","ICICI Pru Equity Arb Reg Bns","10.98","Mutual Fund","BSE"
"118639.BO","Edelweiss Equity Savings Advntge Dir Div","11.49","Mutual Fund","BSE"
"132121.BO","Birla Sun Life Latin America Eq Dir Div","7.51","Mutual Fund","BSE"
"HSBCINFRASTR.BO","HSBC Infrastructure Equity Dir Div","15.16","Mutual Fund","BSE"
"SVOGL.BO","SVOGL Oil Gas And Energy Limit","6.44","Stock","BSE"
"133836.BO","DHFL Pramerica Diverse Eq Reg Gr","10.12","Mutual Fund","BSE"
"100177.BO","Escorts Income Bond Gr","43.92","Mutual Fund","BSE"
"105582.BO","JPMorgan India Equity Gr","22.01","Mutual Fund","BSE"
"106875.BO","Birla Sun Life International Eq B Div","13.87","Mutual Fund","BSE"
"111348.BO","Birla Sun Life Cmdty Eq Glbl Agri RetDiv","15.52","Mutual Fund","BSE"
"115242.BO","Sundaram Equity Plus Div","11.69","Mutual Fund","BSE"
"113328.BO","Baroda Pioneer PSU Equity Div","7.68","Mutual Fund","BSE"
"INDOGLOBAL.BO","Indo-Global Enterprises Limite","12.5","Stock","BSE"
"118193.BO","L&T India Equity and Gold Div","18.52","Mutual Fund","BSE"
"118954.BO","HDFC Equity Dir Div","53.23","Mutual Fund","BSE"
"118782.BO","Reliance Regular Savings Equity Dir Div","30.76","Mutual Fund","BSE"
"119300.BO","BOI AXA Equity Direct Bonus","14.4","Mutual Fund","BSE"
"119346.BO","BOI AXA Equity Dir Reg Div","13.82","Mutual Fund","BSE"
"ELG1625-C.BO","","NaN","Future",""
"119516.BO","Birla Sun Life Intl Equity A Dir Div","16.91","Mutual Fund","BSE"
"EMGEECA.BO","Emgee Cables & Communications Ltd","6.3","Stock","BSE"
"EMKAY-EQ.NS","EMKAY GLOBAL FINANCIAL SERVICES","82.2","Stock","NSI"
"ESTMNAL.BO","EASTERN MINING & ALLIED LTD.","0.5","Stock","BSE"
"EVERONN-BE.NS","EVERONN EDUCATION INR10","0","Stock","NSI"
"134640.BO","SBI Equity Saving Qtrly Dir Div","10.33","Mutual Fund","BSE"
"EDELWEISSELS.BO","Edelweiss ELSS Div","17","Mutual Fund","BSE"
"F00000H4W4.BO","Reliance Life Equity Fund 3","17.31","Mutual Fund","BSE"
"F00000M7HG.BO","Bajaj Allz Life-Premier Equ Index","22.03","Mutual Fund","BSE"
"F00000NNIC.BO","India First Life - Equity 1","14.42","Mutual Fund","BSE"
"GAEL.NS","Gujarat Ambuja Exports Ltd","47.45","Stock","NSI"
"FRANKLINASIA.BO","Franklin Asian Equity Div","13.15","Mutual Fund","BSE"
"129311.BO","ICICI Pru Div Yield Equity Reg Div","11.93","Mutual Fund","BSE"
"NAMTECHELE.BO","NAMTECH ELECTRONIC DEVICES LTD","5.13","Stock","BSE"
"WELENT.BO","WELSPUN ENTERPRISES LIMTED","52.9","Stock","BSE"
"IDBIINDIATOP.BO","IDBI India Top 100 Equity Dir Div","16.76","Mutual Fund","BSE"
"HBESD.BO","HB Estate Developers Ltd","8.12","Stock","BSE"
"IDFCEOS1DD.BO","IDFC EQUITY OPPORTUNITY- SERIE","10","Stock","BSE"
"INF200K01QA2.BO","SBI Edge Fund Reg Div","12.45","Mutual Fund","BSE"
"INDECOM.BO","India E-Commerce Ltd","5.28","Stock","BSE"
"INDELTC.BO","INDIAN ELECTRO CHEMICALS LTD.","0.01","Stock","BSE"
"120078.BO","HSBC Tax Saver Equity Dir Div","20.94","Mutual Fund","BSE"
"120824.BO","Escorts High Yield Equity Dir Bns","26.05","Mutual Fund","BSE"
"120828.BO","Escorts Income Bond Dir Gr","44.30","Mutual Fund","BSE"
"120841.BO","Escorts Opportunities Dir Gr","44.89","Mutual Fund","BSE"
"120847.BO","Escorts Tax Plan Dir Gr","60.45","Mutual Fund","BSE"
"125382.BO","Kotak India US Equity Fund Reg Div","12.11","Mutual Fund","BSE"
"125383.BO","Kotak India US Equity Fund Dir Gr","12.29","Mutual Fund","BSE"
"123654.BO","ICICI Pru Global Stable Equity Dir Gr","12.39","Mutual Fund","BSE"
"123653.BO","ICICI Pru Global Stable Equity Reg Div","12.18","Mutual Fund","BSE"
"533719.BO","IDBI Gold ETF","2,409.00","ETF","BSE"
"537008.BO","ICICI Prudential CNX 100 ETF","85.20","ETF","BSE"
"590115.BO","Motilal Oswal MOSt Shares M50 ETF","82.00","ETF","BSE"
"EASTSILK-BE.NS","ESI LIMITED","0.00","Stock","NSI"
"B15CY27.NS","Goldman Sachs Nifty BeES ETF","834.95","Mutual Fund","BSE"
"EDELWEISSPRU.BO","Edelweiss Prudent Advantage A Gr","19.20","Mutual Fund","BSE"
"ELECTHERM.NS","Electrotherm India Ltd","0.00","Stock","NSI"
"ELECTCAST.NS","Electrosteel Castings Ltd","20.10","Stock","NSI"
"ELANTAS.BO","Elantas Beck India Ltd.","1,325.00","Stock","BSE"
"130863.BO","Reliance Japan Equity Reg Gr","11.11","Mutual Fund","BSE"
"EMPEESUG.NS","Empee Sugars And Chemicals Ltd","0.00","Stock","NSI"
"ELG1526-C.BO","","NaN","Future",""
"UBENGG.BO","UB ENGINEERING LTD.","7.94","Stock","BSE"
"LLOYDSME.BO","LLOYDS METALS AND ENERGY LTD.","7.60","Stock","BSE"
"LOTUSEYE.NS","Lotus Eye Hospital and Institute Ltd","14.20","Stock","NSI"
"GIH1526-C.BO","","NaN","Future",""
"MKEXIM.BO","M K Exim (India) Ltd","13.75","Stock","BSE"
"PEPL.NS","Pearl Engineering Polymers Ltd","1.75","Stock","NSI"
"NEPTEXP.BO","NEPTUNE EXPORTS LTD.","0.01","Stock","BSE"
"SOUISPAT.NS","SOUTHERN ISPAT & ENGY LTD INR10","0.15","Stock","NSI"
"SUNILHITE.NS","Sunil Hitech Engineers Ltd","322.35","Stock","NSI"
"PARKERAC.BO","Parker Agro Chem Exports Ltd","5.91","Stock","BSE"
"102055.BO","SBI Edge Fund Reg Gr","14.05","Mutual Fund","BSE"
"REILELEC.BO","REIL Electricals India Ltd","231.65","Stock","BSE"
"RELGOLD.NS","R* Shares Gold ETF","2,224.20","Stock","NSI"
"PRESTIGE6.BO","PRESTIGE ESTATES PROJECTS LTD","213.00","Stock","BSE"
"SEQUELE.BO","Sequel e-Routers Ltd","19.60","Stock","BSE"
"132996.BO","Birla Sun Life Eq Svgs Dir Div","10.31","Mutual Fund","BSE"
"MUKANDENGG.BO","MUKAND ENGINEERS LTD.","32.55","Stock","BSE"
"SUNGRAN.BO","SUN GRANITE EXPORT LIMITED","12.12","Stock","BSE"
"THAES.BO","Thana Electric Supply Co Ltd","5.59","Stock","BSE"
"RASANDIK.BO","Rasandik Engineering Industries India Ltd","90.65","Stock","BSE"
"REMIEDEL.BO","Remi Edelstahl Tubulars Ltd","18.45","Stock","BSE"
"SARDAEN.BO","Sarda Energy & Minerals Ltd","102.40","Stock","BSE"
"INIFTY.NS","ICICI Prudential Nifty ETF","88.40","ETF","NSI"
"133056.BO","ICICI Pru Equity Income DirHY Div","10.26","Mutual Fund","BSE"
"133049.BO","ICICI Pru Equity Income DirMn Div","10.22","Mutual Fund","BSE"
"SGLOBEX.BO","SG GLOBAL EXPORTS LTD.","0.20","Stock","BSE"
"SHIAE.BO","Shivam Apparels Exports Ltd","2.00","Stock","BSE"
"STARVOX.BO","STARVOX ELECTRONICS LTD.","96.00","Stock","BSE"
"STEELXIND1.BO","STEEL EXCHANGE INDIA LTD.","85.55","Stock","BSE"
"SWARAJENG.NS","Swaraj Engines Ltd","914.60","Stock","NSI"
"FRANKLININDF.BO","Franklin Ind Feeder Frank Eur Gr Div","8.81","Mutual Fund","BSE"
"126353.BO","Religare Invesco Pan European Eq Dir Gr","10.12","Mutual Fund","BSE"
"129438.BO","Franklin Ind Feeder Frank Eur Gr Gr","8.81","Mutual Fund","BSE"
"FRANKLINIFEE.BO","Franklin Ind Feeder Frank Eur Gr Div","8.81","Mutual Fund","BSE"
"RCLEDIIADD.BO","RELIANCE CLOSE ENDED EQUITY FU","10.00","Stock","BSE"
"EXIDELIFEACT.BO","Exide Life Active Asset Allocation Fund","14.66","Mutual Fund","BSE"
"118712.BO","Edelweiss Liquid Dir Mon Div","1,005.64","Mutual Fund","BSE"
"VENLONENT.BO","Venlon Enterprises Ltd","3.74","Stock","BSE"
"ZKHATAUE.BO","KHATAU EXIM LTD.","10.00","Stock","BSE"
"VJTFEDU.BO","VJTF EDUSERVICES LTD.","64.05","Stock","BSE"
"EXCEL-EQ.NS","EXCEL REALTY N INFRA LIMITED","29.20","Stock","NSI"
"GIN1530-C.BO","","NaN","Future",""
"EAN1530-C.BO","","NaN","Future",""
"IDM1525-C.BO","","NaN","Future",""
"ZKHANDEN.BO","Khandelwal Extractions Ltd.","8.70","Stock","BSE"
"BHEL6.BO","BHARAT HEAVY ELECTRICALS LTD","231.68","Stock","BSE"
"BAROELE.BO","BARODA ELECTRIC METERS LTD.","12.15","Stock","BSE"
"DHRUVES.BO","Dhruv Estates Ltd","15.15","Stock","BSE"
"BLUEDART.BO","Blue Dart Express Ltd","7,365.00","Stock","BSE"
"DOWELWE.BO","DOWELLS ELEKTRO WERKE LTD.","2.45","Stock","BSE"
"ELNET-BE.NS","ELNET TECHNOLOGIES LTD SHSDEMAT","0.00","Stock","NSI"
"EVERESTIND-BE.NS","EVEREST INDUSTRIES LTD","0.00","Stock","NSI"
"ACEEDU.BO","ACE EDUTREND LTD.","2.04","Stock","BSE"
"AUSTENGBBPH.BO","AUSTIN ENGG*","50.10","Stock","BSE"
"BSLGOLDET.NS","BIRLA SUN LIFE ASS GOLD ETF","2,313.90","Stock","NSI"
"CEBBCO.BO","COMMERCIAL ENGINEERS & BODY BU","26.40","Stock","BSE"
"130209.BO","Edelweiss Arbitrage Fund Dir Div","10.35","Mutual Fund","BSE"
"125274.BO","R* Shares Nifty ETF","84.76","Mutual Fund","BSE"
"115750.BO","Goldman Sachs Shariah BeES ETF","188.24","Mutual Fund","BSE"
"CTE-BE.NS","CAMBRIDGE TECH ENT INR10","93.40","Stock","NSI"
"DQE.NS","DQ Entertainment (International) Ltd","23.95","Stock","NSI"
"F00000O12B.BO","Edelweiss Tokio Life - Equity Large Cap","20.49","Mutual Fund","BSE"
"WELSPUNENT.BO","WELSPUN ENTERPRISES LTD","468.40","Stock","BSE"
"121366.BO","ICICI Prudential Nifty ETF","85.01","Mutual Fund","BSE"
"112368.BO","Religare Invesco Gold ETF","2,599.68","Mutual Fund","BSE"
"AXISGOLDETF.BO","Axis Gold ETF","2,570.71","Mutual Fund","BSE"
"HDFCGOLDETFB.BO","HDFC Gold ETF","2,570.32","Mutual Fund","BSE"
"KOTAKPSUBANK.BO","Kotak PSU Bank ETF","326.52","Mutual Fund","BSE"
"KOTAKSENSEXE.BO","Kotak Sensex ETF","276.99","Mutual Fund","BSE"
"ADLABS.BO","Adlabs Entertainment Limited","128.40","Stock","BSE"
"COREEDUTEC-BZ.NS","CORE EDUCATION & TECH LTD","3.00","Stock","NSI"
"EDSERV.BO","EDSERV SOFTSYSTEMS LTD.","2.07","Stock","BSE"
"EMAMILTD.BO","EMAMI LTD.","963.00","Stock","BSE"
"TATAELXSI6.BO","TATA ELXSI LTD","1,158.55","Stock","BSE"
"CYIENT6.BO","INFOTECH ENTERPRISES LTD","545.35","Stock","BSE"
"103039.BO","Kotak Classic Equity Reg Div","18.04","Mutual Fund","BSE"
"KHAITANELE-EQ.NS","KHAITAN ELECTRICALS LIMITED","36.20","Stock","NSI"
"102573.BO","Kotak Equity FoFs Div","59.03","Mutual Fund","BSE"
"104685.BO","ICICI Pru Equity & Der Vol. Adv Gr","26.31","Mutual Fund","BSE"
"123012.BO","JPMorgan US Value Equity Offshore Dir Gr","12.61","Mutual Fund","BSE"
"533385.BO","Motilal Oswal MOSt Shares NASDAQ 100 ETF","279.68","ETF","BSE"
"590107.BO","Kotak PSU Bank ETF","335","ETF","BSE"
"131357.BO","IDFC Dynamic Equity Reg Gr","10.53","Mutual Fund","BSE"
"131416.BO","JPMorgan India Equity Income Reg Gr","10.79","Mutual Fund","BSE"
"EASTBUILD.BO","EAST BUILDTECH LTD.","6.74","Stock","BSE"
"EDL.NS","Empee Distilleries Ltd","79.4","Stock","NSI"
"EDUCOMP.BO","Educomp Solutions Ltd","13.68","Stock","BSE"
"EIMCOELECO-BE.NS","EIMCO ELECON(I)LTD","447","Stock","NSI"
"JCTEL.BO","JCT ELECTRONICS LTD.","0.42","Stock","BSE"
"ELDERPG.BO","Elder Pharmaceuticals Ltd","20.15","Stock","BSE"
"ELLENBARR.BO","Ellenbarrie Industrial Gases Ltd","360","Stock","BSE"
"EMKAR.BO","EMKAY AROMATICS LTD.","9.11","Stock","BSE"
"ENBETRD.BO","ENBEE TRADE & FINANCE LTD.","48.85","Stock","BSE"
"118964.BO","DWS Equity Income Dir Ann Div","14.67","Mutual Fund","BSE"
"537708.BO","Kotak Nifty ETF","858.5","ETF","BSE"
"ETPCORP.BO","ETP Corp Ltd","2.85","Stock","BSE"
"EUREKAI.BO","Eureka Industries Ltd","3.15","Stock","BSE"
"EVERLON.BO","Everlon Synthetics Limited","1.5","Stock","BSE"
"EXTCO.BO","Extol Commercial Ltd","37.8","Stock","BSE"
"ELFORGE.NS","El Forge Ltd","6.65","Stock","NSI"
"MAHAXPO.BO","MAHARASHTRA EXPLOSIVES LTD.","0.35","Stock","BSE"
"EUROTEXIN.NS","Eurotex Industries & Exports Ltd","33.05","Stock","NSI"
"MIRCELECT.NS","MIRC Electronics Ltd","13.9","Stock","NSI"
"UJAAS.NS","Ujaas Energy Ltd.","16.85","Stock","NSI"
"INDNIPPON.BO","INDIA NIPPON ELECTRICALS LTD.","410","Stock","BSE"
"ESTBIOLR.BO","Esteem Bio Organic Food Proces","306.8","Stock","BSE"
"130774.BO","Axis Enhanced Arbitrage Dir Div","10.62","Mutual Fund","BSE"
"PRAENG.NS","Prajay Engineers Syndicate Ltd","7.05","Stock","NSI"
"PIONEEREMB-BE.NS","PIONEER EMBROID LT INR10","0","Stock","NSI"
"125111.BO","Baroda Pioneer ELSS 96 Plan B Dir Bonus","36.29","Mutual Fund","BSE"
"SADBHAV.BO","Sadbhav Engineering Ltd","351.05","Stock","BSE"
"132995.BO","Birla Sun Life Eq Svgs Dir Gr","10.51","Mutual Fund","BSE"
"SHRIRAMEP.NS","Shriram EPC Ltd","33.3","Stock","NSI"
"SHRIRAMEPC-BE.NS","SHRIRAM EPC LTD INR10","0","Stock","NSI"
"SMENER.BO","S M Energy Teknik & Electronics Ltd","4.9","Stock","BSE"
"SRMENERGY.BO","SRM Energy Ltd","8.03","Stock","BSE"
"SVRNAQU.BO","Suvarna Aqua Farm & Exports Ltd","0.85","Stock","BSE"
"RCLEDIIADG.BO","RELIANCE CLOSE ENDED EQUITY FU","10","Stock","BSE"
"EAQ1527-C.BO","","NaN","Future",""
"GUJPOLYA.BO","Gujarat Poly-AVX Electronics Ltd","9.33","Stock","BSE"
"HIGHENE.BO","High Energy Batteries India Ltd","146.90","Stock","BSE"
"HINDOILEX.NS","Hindustan Oil Exploration Co Ltd","36.10","Stock","NSI"
"119958.BO","Tata Reg Svg Eq Dir Mn Div","13.67","Mutual Fund","BSE"
"INF903J01PP3.BO","Sundaram Equity Multiplier Dir Div","17.43","Mutual Fund","BSE"
"INGLIFESECUR.BO","Exide Life Secure Fund","25.34","Mutual Fund","BSE"
"INF178L01CI1.BO","Kotak India US Equity Fund Reg Gr","12.11","Mutual Fund","BSE"
"IDBIGOLD.BO","IDBI MUTUAL FUND - IDBI GOLD E","2,370.01","Stock","BSE"
"IPGETFEQN.NS","ICICI Prudential GOLD ETF","2,602.50","Mutual Fund","BSE"
"KOTAKNIFTY.NS","Kotak Nifty ETF","803.93","Mutual Fund","BSE"
"KOTAKOMLIFEF.BO","Kotak OM Life-Frontline Equity","18.32","Mutual Fund","BSE"
"KIRLOSENG.BO","KIRLOSKAR OIL ENGINES LTD.","265.20","Stock","BSE"
"EON.NS","Eon Electric Ltd","42.85","Stock","NSI"
"LICEQUITYACC.BO","LIC Nomura MF Equity Gr","38.52","Mutual Fund","BSE"
"M100EQN.NS","Motilal Oswal MOSt Shares Midcap 100 ETF","14.05","Mutual Fund","BSE"
"PRINCIPALEME.BO","Principal Emerging Bluechip Gr","68.08","Mutual Fund","BSE"
"PSUBNKBEES.NS","Goldman Sachs PSU Bank BeES ETF","358.46","Mutual Fund","BSE"
"PRAMERICALAR.BO","DHFL Pramerica Large Cap Equity Div","11.54","Mutual Fund","BSE"
"PRUICICISERV.BO","ICICI Pru Exports and Other Srvs Reg Div","27.43","Mutual Fund","BSE"
"EIMCOELEC.NS","Eimco Elecon India Ltd","602.45","Stock","NSI"
"MBECL-BE.NS","MCNALLY BHARAT ENG INR10","0.00","Stock","NSI"
"PELTD.BO","Positive Electronics Limited","12.69","Stock","BSE"
"ELN1530-C.BO","","NaN","Future",""
"WOMENNET.BO","Pagaria Energy Ltd","2.60","Stock","BSE"
"XCLGLASS.BO","Excel Glasses Ltd.","0.92","Stock","BSE"
"YORKEXP.BO","YORK EXPORTS LTD.","6.37","Stock","BSE"
"ZDIGIELE.BO","DIGITAL ELECTRONICS LTD.","26.00","Stock","BSE"
"ZEEENTBBPH.BO","ZEE ENT*","126.05","Stock","BSE"
"ASIANTNE.BO","Asian Tea & Exports Ltd","14.50","Stock","BSE"
"CLASSICB.BO","CLASSIC BIOTECH & EXPORTS LTD.","6.18","Stock","BSE"
"CTE.BO","Cambridge Technology Enterprises Ltd","103.25","Stock","BSE"
"BGRENERGY.NS","BGR Energy Systems Ltd","124.40","Stock","NSI"
"BRIGADE.NS","Brigade Enterprises Ltd","165.60","Stock","NSI"
"CENTEXT.NS","Century Extrusions Ltd","1.80","Stock","NSI"
"IDBIEQUITYAD.BO","IDBI Equity Advantage Reg Div","17.47","Mutual Fund","BSE"
"115731BO.BO","Goldman Sachs Bank BeES ETF","1,786.28","Mutual Fund","BSE"
"CREATIVEYE-EQ.NS","CREATIVE EYE LIMITED","3.85","Stock","NSI"
"JPMORGANEMER.BO","JPMorgan Emer Mkt Opp Reg Gr","8.91","Mutual Fund","BSE"
"KECL.BO","KIRLOSKAR ELECTRIC COMPANY LTD","35.50","Stock","BSE"
"KINETICENG.BO","KINETIC ENGINEERING LTD.","121.60","Stock","BSE"
"129188.BO","Religare Invesco Global Eq Inc Dir Gr","11.04","Mutual Fund","BSE"
"ENGINERSIN6.BO","ENGINEERS INDIA LTD","195.15","Stock","BSE"
"135124.BO","Axis Equity Saver Dir Qly Div","9.96","Mutual Fund","BSE"
"EUROSOFTAL.BO","EUROPEAN SOFTWARE ALLIANCES LT","0.50","Stock","BSE"
"KEMROCK.BO","KEMROCK INDUSTRIES & EXPORTS L","19.25","Stock","BSE"
"PENPEBS-BT.NS","Pennar Eng Bldg Sys Ltd","178.00","Stock","NSI"
"REVATHI.BO","REVATHI EQUIPMENT LTD.","805.00","Stock","BSE"
"SEINV6.BO","S E INVESTMENTS LTD","285.20","Stock","BSE"
"TECHNO6.BO","TECHNO ELECTRIC AND ENGINEERIN","408.10","Stock","BSE"
"100068.BO","Baroda Pioneer ELSS 96 Div","29.91","Mutual Fund","BSE"
"135657.BO","Peerless Equity Half Yrly Div","15.49","Mutual Fund","BSE"
"SBIEDGEFUNDR.BO","SBI Edge Fund Reg Gr","14.05","Mutual Fund","BSE"
"132117.BO","Birla Sun Life Latin America Eq Div","7.41","Mutual Fund","BSE"
"ENTEGRA-EQ.NS","ENTEGRA LIMITED","3.25","Stock","NSI"
"101069.BO","Escorts Balanced Div","17.43","Mutual Fund","BSE"
"108909.BO","IDFC Sterling Equity Gr","35.48","Mutual Fund","BSE"
"109942.BO","Edelweiss Liquid Wk Div","1,000.37","Mutual Fund","BSE"
"108466.BO","ICICI Pru Focused Bluechip Eq Retl Gr","28.75","Mutual Fund","BSE"
"110287.BO","Edelweiss Monthly Intrvl Ser I Retl Div","12.66","Mutual Fund","BSE"
"111862.BO","IDFC Premier Equity B Gr","53.31","Mutual Fund","BSE"
"EDUCOMP4.BO","EDUCOMP SOLUTIONS LTD","13.71","Stock","BSE"
"GOKEX.BO","GOKALDAS EXPORTS LTD.","67.85","Stock","BSE"
"IONEXCHANG.BO","ION EXCHANGE (INDIA) LTD.","361.00","Stock","BSE"
"JSWENERGY4.BO","JSW ENERGY LTD","111.10","Stock","BSE"
"KARMAENG.BO","KARMA ENERGY LTD.","23.15","Stock","BSE"
"LLOYDELENG6.BO","LLOYD ELECTRIC & ENGINEERING L","195.90","Stock","BSE"
"NORBTEAEXP.BO","NORBEN TEA & EXPORTS LTD.","2.20","Stock","BSE"
"102118.BO","Tata Reg Svg Eq Qt Div","13.54","Mutual Fund","BSE"
"BEL6.BO","BHARAT ELECTRONICS LTD","3,200.75","Stock","BSE"
"105227.BO","HSBC Dividend Yield Equity Div","16.16","Mutual Fund","BSE"
"JMEQUITYDIV.BO","JM Equity Div","21.37","Mutual Fund","BSE"
"132005.BO","Birla Sun Life Glb Real Est Gr","17.85","Mutual Fund","BSE"
"100172.BO","Escorts Income Gr","49.43","Mutual Fund","BSE"
"101629.BO","DWS Alpha Equity Gr","122.43","Mutual Fund","BSE"
"101824.BO","Tata Equity Opportunity Gr","150.88","Mutual Fund","BSE"
"103490.BO","Quantum L/T Equity Gr","38.42","Mutual Fund","BSE"
"105872.BO","DSP BlackRock Top 100 Equity Instl Gr","21.58","Mutual Fund","BSE"
"106823.BO","ICICI Pru Indo Asia Equity Retl Gr","20.28","Mutual Fund","BSE"
"107405.BO","AIG Infra and Economic Reform Retl Gr","15.61","Mutual Fund","BSE"
"109958.BO","Edelweiss US/T Bd Retl Mn Div","1,008.79","Mutual Fund","BSE"
"115290.BO","Union KBC Equity Div","13.99","Mutual Fund","BSE"
"118600.BO","Goldman Sachs India Equity Dir Div","19.62","Mutual Fund","BSE"
"118644.BO","Edelweiss Emerging Leaders Dir Gr","21.41","Mutual Fund","BSE"
"119159.BO","Tata Pure Equity Dir Div","46.32","Mutual Fund","BSE"
"119768.BO","Kotak Classic Equity Dir Div","18.72","Mutual Fund","BSE"
"119779.BO","Kotak Global Emerging Market Dir Gr","13.38","Mutual Fund","BSE"
"120264.BO","LIC Nomura MF Equity Dir Gr","39.12","Mutual Fund","BSE"
"120044.BO","HSBC Emerging Market Dir Div","10.04","Mutual Fund","BSE"
"120333.BO","Religare Invesco Dynamic Equity Dir Gr","22.38","Mutual Fund","BSE"
"120756.BO","UTI Leadership Equity Dir Div","20.27","Mutual Fund","BSE"
"120822.BO","Escorts Growth Dir Div","18.66","Mutual Fund","BSE"
"125110.BO","Baroda Pioneer ELSS 96 Plan A Bonus","34.81","Mutual Fund","BSE"
"COFFEEDAY.BO","Coffee Day Enterprises Limited","259.20","Stock","BSE"
"533891.BO","R* Shares Gold ETF","2,242.25","ETF","BSE"
"590112.BO","Kotak Nifty ETF","835.50","Mutual Fund","BSE"
"BOIAXATAXADV.BO","BOI AXA Tax Advantage Eco Div","17.50","Mutual Fund","BSE"
"EASUNREYRL-EQ.NS","EASUN REYROLLE LIMITED","41.30","Stock","NSI"
"EKAMLEA.BO","Ekam Leasing & Finance Company Ltd","4.48","Stock","BSE"
"ELBEE.BO","Elbee Services Ltd","5.78","Stock","BSE"
"ELGIEQUIP.BO","Elgi Equipments Ltd","135.00","Stock","BSE"
"119201.BO","Tata Equity Opportunity Dir Div","33.03","Mutual Fund","BSE"
"119253.BO","DSP BlackRock US Flexible Equity Dir Div","18.11","Mutual Fund","BSE"
"119275.BO","DSP BlackRock World Energy Dir Gr","12.16","Mutual Fund","BSE"
"IDF1628-C.BO","","NaN","Future",""
"120586.BO","ICICI Pru Focused Bluechip Eq Dir Gr","29.45","Mutual Fund","BSE"
"120825.BO","Escorts High Yield Equity Dir Div","15.96","Mutual Fund","BSE"
"120826.BO","Escorts High Yield Equity Dir Gr","26.31","Mutual Fund","BSE"
"120839.BO","Escorts Liquid Dir Wk Div","13.65","Mutual Fund","BSE"
"125713.BO","Shriram Equity & Debt Opp(s) Reg Gr","12.81","Mutual Fund","BSE"
"123638.BO","IDBI Equity Advantage Reg Gr","20.06","Mutual Fund","BSE"
"133839.BO","DHFL Pramerica Diverse Eq Dir Gr","10.16","Mutual Fund","BSE"
"112012.BO","Edelweiss Prudent Advantage B Gr","18.94","Mutual Fund","BSE"
"EKC.NS","Everest Kanto Cylinder Ltd","11.25","Stock","NSI"
"GIZ1531-C.BO","","NaN","Future",""
"EMPIND.BO","Empire Industries Ltd","1,719.50","Stock","BSE"
"ENIL.BO","Entertainment Network (India) Ltd","743.00","Stock","BSE"
"ENSSI.BO","Ensa Steel Industries Ltd","3.64","Stock","BSE"
"IDU1524-C.BO","","NaN","Future",""
"ESSRINV.BO","Essar Investments Ltd","148.80","Stock","BSE"
"EUROLED.BO","Euro Leder Fashion Ltd","8.29","Stock","BSE"
"EXCELINDU.NS","Excel Industries Ltd","237.55","Stock","NSI"
"EXELON.BO","Exelon Infrastructure Ltd","0.67","Stock","BSE"
"118967.BO","DWS Equity Income Dir Qt Div","11.81","Mutual Fund","BSE"
"F00000H4WM.BO","Reliance Pension Pure Equity Fund 2","16.57","Mutual Fund","BSE"
"F00000H5MW.BO","Tata AIA Life-Super Select Eq Pension","20.49","Mutual Fund","BSE"
